date,open,high,low,close,volume
2020-08-01,11312.82,11883.36,11228.0,11798.86,11236.61752599
2020-07-31,11189.0,11457.95,10973.8,11312.82,10418.2456905
2020-07-30,11257.71,11262.63,10832.0,11189.0,10988.36344842
2020-07-29,10964.01,11358.47,10855.81,11257.71,11745.80070995
2020-07-28,11247.84,11263.85,10583.48,10964.01,19326.77467641
2020-07-27,9929.11,11417.11,9908.73,11247.84,25446.82075658
2020-07-26,9715.0,10200.0,9657.0,9929.11,9332.88320194
2020-07-25,9550.0,9751.82,9529.0,9715.0,5201.42629778
2020-07-24,9606.45,9650.55,9474.35,9550.0,7715.97629487
2020-07-23,9521.45,9690.0,9453.38,9606.45,10683.9652898
2020-07-22,9388.65,9573.0,9280.8,9521.45,5188.3063779
2020-07-21,9168.57,9442.89,9152.23,9388.65,5588.67458685
2020-07-20,9194.72,9243.36,9128.21,9168.57,3138.15493501
2020-07-19,9167.83,9202.0,9106.3,9194.72,1446.63819912
2020-07-18,9161.68,9214.63,9122.72,9167.83,1372.78839177
2020-07-17,9134.8,9184.28,9073.53,9161.68,3601.82089347
2020-07-16,9203.14,9217.5,9026.51,9134.8,5630.5715471
2020-07-15,9251.07,9276.98,9153.38,9203.14,3733.35927917
2020-07-14,9232.81,9282.08,9095.0,9251.07,4463.19271749
2020-07-13,9296.16,9351.17,9190.49,9232.81,3868.62010288
2020-07-12,9218.0,9347.76,9153.48,9296.16,2025.43019508
2020-07-11,9227.54,9318.92,9180.0,9218.0,1647.07154541
2020-07-10,9248.37,9255.5,9053.14,9227.54,3725.07396263
2020-07-09,9454.1,9454.1,9157.11,9248.37,4617.6160224
2020-07-08,9245.36,9479.57,9228.91,9454.1,6320.32956106
2020-07-07,9293.76,9385.81,9201.78,9245.36,4826.93376038
2020-07-06,9076.32,9355.32,9060.5,9293.76,5214.21923757
2020-07-05,9126.99,9147.37,8905.0,9076.32,3014.10152536
2020-07-04,9084.99,9196.0,9027.17,9126.99,2399.10142789
2020-07-03,9106.9,9127.11,9044.79,9084.99,3297.50911167
2020-07-02,9248.61,9268.54,8939.0,9106.9,6845.07119377
2020-07-01,9131.84,9300.0,9089.8,9248.61,4342.06614175
2020-06-30,9178.34,9201.95,9060.0,9131.84,2760.49866169
2020-06-29,9096.88,9240.36,9014.92,9178.34,5056.50685168
2020-06-28,8957.11,9191.72,8933.06,9096.88,3337.68158951
2020-06-27,9166.47,9189.0,8830.63,8957.11,4282.77545654
2020-06-26,9256.48,9289.71,9024.61,9166.47,7922.27935968
2020-06-25,9290.1,9343.49,8989.0,9256.48,8963.9444811
2020-06-24,9607.83,9666.35,9193.99,9290.1,10055.36077656
2020-06-23,9683.69,9725.3,9571.0,9607.83,4602.91281155
2020-06-22,9305.85,9798.76,9267.2,9683.69,6658.66477336
2020-06-21,9374.62,9421.26,9271.52,9305.85,1400.50723599
2020-06-20,9288.95,9400.0,9138.0,9374.62,3060.80443676
2020-06-19,9367.1,9429.99,9225.15,9288.95,5360.95720908
2020-06-18,9438.28,9478.69,9250.0,9367.1,4010.01434605
2020-06-17,9522.11,9566.53,9230.32,9438.28,5892.94287808
2020-06-16,9428.66,9596.31,9374.9,9522.11,6889.02180584
2020-06-15,9378.51,9505.4,8900.0,9428.66,11845.039895
2020-06-14,9436.91,9485.28,9235.01,9378.51,3399.65303707
2020-06-13,9476.1,9500.0,9345.71,9436.91,2908.55192073
2020-06-12,9313.47,9555.0,9230.0,9476.1,7034.60783822
2020-06-11,9896.53,9981.24,9078.91,9313.47,16282.5186593
2020-06-10,9779.66,10011.4,9578.0,9896.53,7186.83633095
2020-06-09,9704.08,9897.46,9566.81,9779.66,7072.06956341
2020-06-08,9763.35,9813.67,9645.0,9704.08,5261.25019404
2020-06-07,9643.15,9829.31,9356.0,9763.35,6591.84077823
2020-06-06,9674.8,9744.39,9525.76,9643.15,4521.89051414
2020-06-05,9824.17,9866.6,9592.74,9674.8,6955.88799524
2020-06-04,9611.27,9888.0,9430.0,9824.17,8881.0136577
2020-06-03,9498.0,9646.0,9380.99,9611.27,6824.51705817
2020-06-02,9756.44,10429.26,9135.68,9498.0,28982.73122967
2020-06-01,9456.08,9769.4,9373.96,9756.44,6229.92881136
2020-05-31,9729.1,9744.19,9409.94,9456.08,5629.6834944
2020-05-30,9424.95,9758.27,9326.28,9729.1,6632.59565543
2020-05-29,9488.74,9625.01,9330.0,9424.95,7842.21445367
2020-05-28,9104.07,9560.49,9089.58,9488.74,10990.77863593
2020-05-27,8829.3,9230.21,8810.9,9104.07,6514.82675078
2020-05-26,8906.3,9012.0,8690.0,8829.3,6006.29874431
2020-05-25,9037.76,9047.7,8630.0,8906.3,10336.51253844
2020-05-24,9233.15,9310.91,8842.43,9037.76,7432.92598687
2020-05-23,9198.09,9316.12,9084.83,9233.15,3446.58509924
2020-05-22,9114.59,9272.97,8924.91,9198.09,7573.3962583
2020-05-21,9516.31,9573.29,8800.0,9114.59,16836.30858814
2020-05-20,9758.78,9843.87,9100.0,9516.31,12307.32518741
2020-05-19,9711.14,9903.89,9455.05,9758.78,12042.37914054
2020-05-18,9683.97,9966.12,9451.2,9711.14,12339.38671884
2020-05-17,9418.82,9894.88,9326.53,9683.97,9459.9575314
2020-05-16,9365.69,9590.0,9216.08,9418.82,6373.95269504
2020-05-15,9758.29,9856.18,9112.0,9365.69,17423.81365386
2020-05-14,9324.62,9945.34,9254.85,9758.29,19795.90821362
2020-05-13,8820.11,9418.46,8787.64,9324.62,12690.40388191
2020-05-12,8600.81,8984.87,8501.87,8820.11,14418.18418946
2020-05-11,8784.28,9182.97,8181.0,8600.81,35170.92043762
2020-05-10,9601.81,9635.55,8109.0,8784.28,30782.56743669
2020-05-09,9886.48,9933.65,9519.47,9601.81,12166.14468034
2020-05-08,9904.86,10074.0,9725.0,9886.48,19628.76530637
2020-05-07,9382.06,9972.03,9030.03,9904.86,24701.80024716
2020-05-06,8984.18,9400.0,8921.03,9382.06,13833.31124813
2020-05-05,8887.46,9120.0,8760.1,8984.18,10058.95186719
2020-05-04,8911.46,8974.34,8528.42,8887.46,9638.63974465
2020-05-03,8939.96,9207.82,8723.78,8911.46,9168.69781158
2020-05-02,8841.73,9022.0,8760.0,8939.96,5593.16511301
2020-05-01,8764.55,9075.0,8587.0,8841.73,11442.86277991
2020-04-30,8768.74,9485.26,8407.0,8764.55,24093.28400769
2020-04-29,7762.78,8970.0,7717.14,8768.74,26147.84739185
2020-04-28,7776.55,7798.42,7650.0,7762.78,7304.9129163
2020-04-27,7619.69,7813.68,7618.16,7776.55,6865.58686877
2020-04-26,7489.47,7718.0,7485.0,7619.69,5033.38311355
2020-04-24,7573.15,7612.91,7391.57,7489.47,8112.4923705
2020-04-23,7119.57,7756.69,7031.07,7573.15,14072.48646379
2020-04-22,6906.41,7171.26,6819.59,7119.57,6318.54954002
2020-04-21,6890.08,6950.98,6774.48,6906.41,5540.90543284
2020-04-20,7177.43,7220.0,6757.75,6890.08,11510.90651444
2020-04-19,7271.14,7287.74,7057.46,7177.43,4521.99150446
2020-04-18,7053.95,7306.15,7020.0,7271.14,5420.52892761
2020-04-17,7171.74,7224.18,6995.39,7053.95,8879.24773856
2020-04-16,6715.03,7193.13,6472.67,7171.74,15972.64466316
2020-04-15,6888.76,6940.0,6685.69,6715.03,7224.27949237
2020-04-14,6887.47,6991.0,6766.96,6888.76,7351.26438962
2020-04-13,7037.96,7050.01,6542.91,6887.47,11168.19516409
2020-04-12,6874.62,7201.76,6790.74,7037.96,6926.59247964
2020-04-11,6872.72,6955.59,6771.24,6874.62,3202.54334242
2020-04-10,7322.61,7323.7,6750.15,6872.72,10770.40588431
2020-04-09,7358.02,7400.0,7107.38,7322.61,8308.41228269
2020-04-08,7178.27,7428.95,7152.0,7358.02,8744.30196405
2020-04-07,7282.74,7469.0,7077.0,7178.27,12093.41047403
2020-04-06,6802.73,7330.0,6769.22,7282.74,13213.36504024
2020-04-05,6850.48,6914.01,6678.51,6802.73,3967.68992142
2020-04-04,6770.84,7014.0,6655.54,6850.48,6087.4309367
2020-04-03,6855.87,7047.96,6610.0,6770.84,10776.21097707
2020-04-02,6545.47,7236.39,6519.46,6855.87,18137.63333566
2020-04-01,6442.55,6613.92,6137.71,6545.47,10158.54901031
2020-03-31,6482.36,6527.24,6337.42,6442.55,6679.41200258
2020-03-30,5918.49,6630.0,5856.0,6482.36,14700.94111081
2020-03-29,6228.66,6281.49,5869.0,5918.49,9224.56806899
2020-03-28,6674.37,6670.87,6030.51,6228.66,13071.11496679
2020-03-27,6713.43,6872.67,6582.27,6674.37,9639.81526591
2020-03-26,6700.62,6798.89,6528.07,6713.43,7155.04670304
2020-03-25,6788.86,6989.04,6457.17,6700.62,17225.29070022
2020-03-24,6463.37,6893.0,6400.01,6788.86,19782.7064644
2020-03-23,5883.75,6629.79,5686.34,6463.37,19572.32254235
2020-03-22,6159.91,6419.0,5786.93,5883.75,9669.24027422
2020-03-21,6154.76,6461.91,5866.44,6159.91,12175.17968185
2020-03-20,6296.02,7139.0,5670.0,6154.76,30453.44689785
2020-03-19,5361.81,6433.98,5266.38,6296.02,24251.8153897
2020-03-18,5456.36,5465.15,5006.87,5361.81,23032.16462698
2020-03-17,4929.16,5569.9,4909.34,5456.36,17014.68391226
2020-03-16,5350.55,5439.42,4435.89,4929.16,35001.53137566
2020-03-15,5266.26,5965.77,5051.0,5350.55,17452.39675455
2020-03-14,5686.34,5777.63,5190.98,5266.26,15263.06699264
2020-03-13,5798.25,5990.35,3850.0,5686.34,61294.00225577
2020-03-12,7957.27,7983.73,5564.9,5798.25,50622.78854048
2020-03-11,7956.8,7988.78,7591.99,7957.27,7552.09977772
2020-03-10,7878.96,8158.42,7733.99,7956.8,8318.50186626
2020-03-09,8893.93,8252.72,7636.0,7878.96,13389.29805448
2020-03-08,9153.79,9219.13,8859.49,8893.93,2805.5915714
2020-03-07,9066.65,9187.85,8990.01,9153.79,4136.42339429
2020-03-06,8753.28,9169.0,8757.79,9066.65,6448.68567336
2020-03-05,8755.45,8850.0,8663.76,8753.28,3353.20527185
2020-03-04,8919.57,8921.8,8660.04,8755.45,4629.97653656
2020-03-03,8528.95,8980.34,8486.72,8919.57,6186.88388929
2020-03-02,8527.74,8756.11,8410.0,8528.95,4156.57173933
2020-03-01,8703.84,8805.06,8525.0,8527.74,2338.06785643
2020-02-29,8816.5,8900.94,8421.49,8703.84,6540.00649286
2020-02-28,8783.66,8974.75,8520.0,8816.5,9279.56856651
2020-02-27,9305.4,9369.99,8627.78,8783.66,11570.50777569
2020-02-26,9664.87,9682.73,9234.21,9305.4,6279.98723366
2020-02-25,9969.79,10027.66,9480.0,9664.87,5877.02342948
2020-02-24,9668.13,10024.08,9664.08,9969.79,3330.00530262
2020-02-23,9696.13,9722.39,9568.51,9668.13,2096.56353593
2020-02-22,9612.76,9773.2,9562.6,9696.13,4271.4632824
2020-02-21,9595.72,9706.27,9396.91,9612.76,6608.4910792
2020-02-20,10190.35,10300.0,9312.0,9595.72,9934.67783506
2020-02-19,9697.15,10288.0,9602.6,10190.35,6756.49678737
2020-02-18,9925.96,9973.45,9467.57,9697.15,5913.20492551
2020-02-17,9899.78,10051.24,9598.49,9925.96,4133.20891782
2020-02-16,10364.04,10408.04,9739.0,9899.78,5762.28941366
2020-02-15,10228.67,10398.0,10093.26,10364.04,6190.52344877
2020-02-14,10348.78,10500.5,10068.0,10228.67,9347.35181177
2020-02-13,10268.98,10495.0,10247.35,10348.78,6551.49752306
2020-02-12,9851.99,10383.9,9706.94,10268.98,8127.59636283
2020-02-11,10173.97,10199.85,9731.2,9851.99,7561.12298726
2020-02-10,9902.0,10178.54,9885.04,10173.97,4830.33787739
2020-02-09,9803.71,9948.97,9658.58,9902.0,3268.73554695
2020-02-08,9754.63,9878.0,9706.94,9803.71,4013.50179489
2020-02-07,9622.72,9859.57,9521.0,9754.63,7554.48867469
2020-02-06,9159.37,9775.0,9142.52,9622.72,8068.29207213
2020-02-05,9288.09,9348.6,9075.0,9159.37,4867.22545881
2020-02-04,9329.39,9615.0,9211.07,9288.09,4758.13350441
2020-02-03,9379.6,9474.28,9135.0,9329.39,3015.77681756
2020-02-02,9344.76,9464.16,9280.33,9379.6,1668.62607802
2020-02-01,9510.84,9529.35,9195.93,9344.76,5010.01346238
2020-01-31,9290.0,9570.0,9166.07,9510.84,7945.09118666
2020-01-30,9395.0,9443.96,9215.5,9290.0,6422.00995992
2020-01-29,8894.57,9413.24,8876.0,9395.0,9625.49204854
2020-01-28,8600.0,9004.35,8546.55,8894.57,9618.2354238
2020-01-27,8319.4,8600.0,8276.22,8600.0,6338.20714958
2020-01-26,8435.83,8437.47,8252.72,8319.4,2815.89197018
2020-01-25,8382.08,8530.7,8212.9,8435.83,6430.65733265
2020-01-24,8655.93,8665.95,8280.0,8382.08,8610.83729836
2020-01-23,8728.47,8792.98,8567.68,8655.93,3143.79180719
2020-01-22,8625.17,8778.66,8480.0,8728.47,3394.70947617
2020-01-21,8698.97,8740.54,8507.93,8625.17,4419.98143398
2020-01-20,8901.02,9188.1,8461.38,8698.97,8785.33390092
2020-01-19,8904.29,9000.1,8798.9,8901.02,3678.12704294
2020-01-18,8713.52,9015.22,8661.52,8904.29,9362.45997394
2020-01-17,8810.62,8852.35,8573.91,8713.52,6714.01551907
2020-01-16,8808.3,8903.2,8555.0,8810.62,8589.21851096
2020-01-15,8110.14,8895.0,8105.15,8808.3,17027.24101217
2020-01-14,8180.76,8196.81,8039.0,8110.14,4011.45188382
2020-01-13,8016.22,8190.0,7960.0,8180.76,2056.08675369
2020-01-12,8200.1,8286.0,8000.0,8016.22,3784.27197049
2020-01-11,7806.78,8200.1,7667.0,8200.1,9004.04359998
2020-01-10,8048.94,8045.78,7737.97,7806.78,5957.23910903
2020-01-09,8159.01,8463.57,7872.09,8048.94,11913.23761267
2020-01-08,7762.74,8220.0,7697.03,8159.01,12158.32281238
2020-01-07,7356.7,7817.0,7342.46,7762.74,6728.28277831
2020-01-06,7344.48,7495.0,7310.0,7356.7,2707.27385549
2020-01-05,7332.59,7396.1,7256.03,7344.48,3256.54452249
2020-01-04,6945.7,7402.31,6853.53,7332.59,8041.85157514
2020-01-03,7178.68,7184.94,6900.0,6945.7,4003.77829762
2020-01-02,7168.36,7237.35,7150.0,7178.68,1119.10969318
2020-01-01,7222.74,7302.35,7112.55,7168.36,2638.57317585
2019-12-31,7385.54,7384.9,7199.0,7222.74,3723.03148247
2019-12-30,7297.43,7524.46,7274.43,7385.54,2583.71908193
2019-12-29,7247.86,7349.65,7231.0,7297.43,1569.55578647
2019-12-28,7195.17,7255.37,7052.0,7247.86,4034.640012
2019-12-27,7195.79,7432.0,7150.0,7195.17,3116.95720561
2019-12-26,7251.52,7266.81,7110.73,7195.79,1504.52751296
2019-12-25,7316.17,7431.1,7156.0,7251.52,4194.58980335
2019-12-24,7509.7,7692.98,7247.86,7316.17,6710.7673604
2019-12-23,7147.4,7530.0,7124.52,7509.7,3796.22608082
2019-12-22,7194.11,7194.13,7109.73,7147.4,1689.08199513
2019-12-21,7149.57,7218.11,7072.61,7194.11,3201.66392251
2019-12-20,7290.55,7372.12,7000.0,7149.57,5936.40834175
2019-12-19,6612.3,7449.68,6425.0,7290.55,12873.78239575
2019-12-18,6882.08,6938.77,6550.0,6612.3,7107.18002675
2019-12-17,7115.08,7147.91,6820.0,6882.08,5923.12764192
2019-12-16,7059.03,7225.23,7007.0,7115.08,1848.34992409
2019-12-15,7255.94,7269.0,7007.48,7059.03,2012.34286693
2019-12-14,7188.42,7302.35,7179.65,7255.94,3178.08453545
2019-12-13,7208.95,7296.19,7072.2,7188.42,4376.60899274
2019-12-12,7216.07,7271.0,7122.28,7208.95,3420.21896517
2019-12-11,7340.52,7400.0,7150.23,7216.07,4090.62092926
2019-12-10,7524.26,7666.0,7268.03,7340.52,6582.47031165
2019-12-09,7502.65,7580.0,7382.69,7524.26,1798.77041268
2019-12-08,7533.63,7638.88,7486.7,7502.65,2034.5512716
2019-12-07,7390.42,7618.99,7305.56,7533.63,4167.2626106
2019-12-06,7201.38,7500.0,7150.06,7390.42,4641.58461796
2019-12-05,7300.43,7772.71,7087.09,7201.38,7737.5637057
2019-12-04,7309.64,7415.0,7238.04,7300.43,2552.20229834
2019-12-03,7412.66,7431.07,7140.08,7309.64,4324.30016255
2019-12-02,7560.2,7556.1,7233.87,7412.66,5477.96896075
2019-12-01,7750.65,7815.0,7452.08,7560.2,5443.41938775
2019-11-30,7436.72,7870.35,7411.17,7750.65,7666.99895431
2019-11-29,7527.84,7659.92,7372.19,7436.72,6925.58489749
2019-11-28,7159.22,7676.27,6847.72,7527.84,15156.9919345
2019-11-27,7127.12,7344.91,7018.78,7159.22,7643.845709
2019-11-26,6900.9,7380.0,6515.0,7127.12,18715.79100619
2019-11-25,7320.39,7349.68,6861.96,6900.9,6047.8319263
2019-11-24,7276.21,7356.49,7102.16,7320.39,5547.40292181
2019-11-23,7611.55,7714.7,6785.0,7276.21,20095.16826325
2019-11-22,8088.44,8116.92,7394.09,7611.55,9403.04707918
2019-11-21,8121.63,8231.04,8027.28,8088.44,2996.00619203
2019-11-20,8169.94,8197.77,7989.15,8121.63,4412.24724524
2019-11-19,8499.53,8508.4,8010.7,8169.94,4826.60274485
2019-11-18,8484.63,8631.6,8375.0,8499.53,2074.01263926
2019-11-17,8463.49,8539.53,8423.0,8484.63,1180.57339029
2019-11-16,8636.9,8799.03,8363.0,8463.49,5213.70141434
2019-11-15,8765.53,8791.78,8555.0,8636.9,3412.8028773
2019-11-14,8817.0,8839.46,8700.0,8765.53,3184.82392668
2019-11-13,8720.36,8872.47,8549.0,8817.0,4722.90610684
2019-11-12,9029.88,9075.32,8593.0,8720.36,6392.63792548
2019-11-11,8812.21,9142.33,8750.85,9029.88,2663.61538417
2019-11-10,8767.37,8876.94,8720.0,8812.21,2271.51792167
2019-11-09,9209.3,9253.39,8661.0,8767.37,9699.62128109
2019-11-08,9344.78,9373.48,9080.0,9209.3,3976.10210615
2019-11-07,9319.1,9448.19,9254.68,9344.78,4670.11465673
2019-11-06,9412.21,9485.0,9165.2,9319.1,4979.38527844
2019-11-05,9214.7,9586.5,9122.33,9412.21,4962.75602881
2019-11-03,9302.99,9384.32,9067.0,9214.7,2739.21646522
2019-11-02,9217.8,9396.91,9201.19,9302.99,2477.9064469
2019-11-01,9127.5,9303.53,9054.6,9217.8,6631.24382009
2019-10-31,9231.91,9438.61,8961.53,9127.5,10145.39791513
2019-10-30,9463.18,9471.66,8985.25,9231.91,8861.2553958
2019-10-29,9459.03,9573.35,9051.48,9463.18,10488.87812708
2019-10-28,9578.25,9950.0,9258.06,9459.03,13847.61035834
2019-10-27,9176.55,9819.92,9092.66,9578.25,17574.23178081
2019-10-26,8605.65,10350.0,8603.34,9176.55,38830.09004785
2019-10-25,7464.73,8784.29,7393.14,8605.65,18747.18651715
2019-10-24,7423.27,7512.0,7356.0,7464.73,5270.6501518
2019-10-23,8073.73,8083.76,7293.55,7423.27,13348.40022442
2019-10-22,8201.91,8314.77,8048.54,8073.73,5512.63828725
2019-10-21,8209.01,8352.0,8156.0,8201.91,4684.18774641
2019-10-20,7941.61,8314.77,7874.68,8209.01,6264.78213774
2019-10-19,7969.84,8096.76,7875.0,7941.61,3508.28291775
2019-10-18,8054.19,8120.77,7811.62,7969.84,5610.41600549
2019-10-17,8001.59,8130.71,7936.71,8054.19,5527.5131318
2019-10-16,8134.39,8179.1,7912.66,8001.59,8540.91421388
2019-10-15,8343.99,8420.85,8086.0,8134.39,4997.74241526
2019-10-14,8290.52,8416.67,8215.41,8343.99,4300.54492081
2019-10-13,8330.34,8474.48,8132.91,8290.52,4431.64988399
2019-10-12,8318.06,8427.76,8222.88,8330.34,2041.25879746
2019-10-11,8586.0,8820.0,8283.0,8318.06,7639.66485954
2019-10-10,8578.42,8666.84,8450.61,8586.0,7585.35362582
2019-10-09,8200.33,8707.8,8110.0,8578.42,11473.61959356
2019-10-08,8246.81,8344.12,8109.74,8200.33,3759.41504189
2019-10-07,7847.03,8313.7,7763.54,8246.81,9477.29654178
2019-10-06,8140.63,8176.46,7772.71,7847.03,6176.45648921
2019-10-05,8189.21,8195.0,8016.26,8140.63,4514.12747649
2019-10-04,8204.35,8299.19,7986.65,8189.21,6749.5065687
2019-10-03,8278.1,8419.23,8029.14,8204.35,8421.07987206
2019-10-02,8347.13,8385.4,8170.91,8278.1,4874.66176975
2019-10-01,8245.75,8531.25,8195.42,8347.13,10136.77656795
2019-09-30,8079.28,8368.5,7714.7,8245.75,9399.78860794
2019-09-29,8161.03,8244.07,7902.66,8079.28,5604.67593864
2019-09-28,8197.2,8356.4,8009.84,8161.03,6191.04844509
2019-09-27,8114.88,8294.04,7866.0,8197.2,10303.60779458
2019-09-26,8432.66,8467.89,7733.99,8114.88,17203.35776027
2019-09-25,8696.0,8800.56,8216.0,8432.66,18545.38716298
2019-09-24,9707.73,9782.0,7998.0,8696.0,26366.7070552
2019-09-23,10036.69,10073.26,9606.0,9707.73,5312.56627108
2019-09-22,9978.98,10093.24,9842.35,10036.69,3207.03330796
2019-09-21,10128.54,10185.62,9913.35,9978.98,4278.8283785
2019-09-20,10235.05,10308.04,10055.0,10128.54,4378.5026203
2019-09-19,10159.8,10380.07,9600.0,10235.05,7549.85882977
2019-09-18,10227.02,10263.65,10080.0,10159.8,3948.54637935
2019-09-17,10294.66,10304.7,10130.59,10227.02,5221.41590742
2019-09-16,10297.35,10378.07,10060.95,10294.66,5210.03239374
2019-09-15,10357.1,10383.2,10258.49,10297.35,2381.80620863
2019-09-14,10293.28,10441.47,10217.01,10357.1,2793.22698935
2019-09-13,10400.48,10458.13,10153.87,10293.28,3587.77876455
2019-09-12,10142.41,10465.0,10027.52,10400.48,4757.61972179
2019-09-11,10078.76,10243.01,9855.11,10142.41,4608.37695838
2019-09-10,10332.84,10390.09,9910.0,10078.76,4674.18680774
2019-09-09,10390.97,10542.93,10060.0,10332.84,5972.13005261
2019-09-08,10511.67,10594.88,10229.49,10390.97,3288.7385693
2019-09-07,10335.86,10580.0,10285.0,10511.67,3171.26886545
2019-09-06,10575.93,10949.0,10204.18,10335.86,10547.57445538
2019-09-05,10572.2,10664.13,10461.97,10575.93,4711.01080384
2019-09-04,10708.39,10834.15,10378.7,10572.2,10468.61303377
2019-09-03,10395.26,10783.0,10286.0,10708.39,11236.70445204
2019-09-02,9787.26,10471.0,9743.4,10395.26,5844.06561059
2019-09-01,9632.1,9832.0,9538.75,9787.26,1799.68497497
2019-08-31,9596.81,9682.73,9443.19,9632.1,1545.88732165
2019-08-30,9475.38,9700.0,9350.1,9596.81,5389.10266064
2019-08-29,9730.0,9750.0,9320.0,9475.38,7771.73493025
2019-08-28,10125.65,10280.71,9555.0,9730.0,9235.69581167
2019-08-27,10296.24,10397.81,10019.1,10125.65,4837.40924596
2019-08-26,10067.24,10650.0,10060.44,10296.24,7238.53007973
2019-08-25,10170.0,10355.89,9907.86,10067.24,3904.31532958
2019-08-24,10384.93,10432.0,9885.48,10170.0,5132.98226711
2019-08-23,10155.1,10479.0,10051.0,10384.93,5373.26931372
2019-08-22,10070.71,10238.29,9755.53,10155.1,6870.02196118
2019-08-21,10826.97,10842.96,9853.45,10070.71,9748.09557884
2019-08-20,10779.97,10955.48,10549.74,10826.97,6748.11539419
2019-08-19,10357.22,10834.15,10267.56,10779.97,7114.99815563
2019-08-18,10222.76,10515.0,10065.41,10357.22,3392.76561359
2019-08-17,10399.89,10472.93,9974.51,10222.76,3987.17724665
2019-08-16,10395.0,10540.0,9736.96,10399.89,11264.81175043
2019-08-15,10215.62,10444.66,9467.57,10395.0,15890.44195729
2019-08-14,10857.93,10891.08,10026.74,10215.62,11732.75785937
2019-08-13,11408.09,11446.94,10738.58,10857.93,8858.43706733
2019-08-12,11500.0,11589.73,11194.04,11408.09,3566.67071054
2019-08-11,11292.04,11570.04,11080.37,11500.0,4367.57021071
2019-08-10,11828.14,11976.68,11200.0,11292.04,7314.03536557
2019-08-09,11811.8,12061.1,11650.0,11828.14,8151.99722397
2019-08-08,11971.36,12031.31,11450.93,11811.8,9902.57163073
2019-08-07,11294.97,12145.42,11272.02,11971.36,15315.75419754
2019-08-06,11790.0,12325.0,11200.0,11294.97,16619.77695758
2019-08-05,10985.0,11959.36,10952.68,11790.0,16717.11656926
2019-08-04,10830.0,11085.99,10564.96,10985.0,7467.6354825
2019-08-03,10518.96,10919.0,10502.8,10830.0,7054.50214208
2019-08-02,10391.39,10670.0,10318.47,10518.96,9394.97576326
2019-08-01,10019.91,10499.0,9878.09,10391.39,7668.9067825
2019-07-31,9584.89,10143.2,9569.62,10019.91,7825.83123705
2019-07-30,9510.3,9775.0,9373.48,9584.89,5576.045179
2019-07-29,9511.72,9725.17,9360.0,9510.3,5286.32859388
2019-07-28,9445.0,9634.5,9111.0,9511.72,3739.06286501
2019-07-27,9787.39,10235.0,9299.0,9445.0,9410.65892934
2019-07-26,9915.69,9938.0,9650.0,9787.39,5594.62651184
2019-07-25,9765.67,10187.0,9734.19,9915.69,6440.42193603
2019-07-24,10028.95,10025.72,9514.96,9765.67,10089.25574161
2019-07-23,10275.38,10356.41,9860.8,10028.95,8357.59835324
2019-07-22,10553.04,10686.89,10052.25,10275.38,9333.04237618
2019-07-21,11009.6,11120.0,10325.0,10553.04,6828.79799717
2019-07-20,10478.8,11050.0,10359.17,11009.6,8866.63173581
2019-07-19,10607.43,10797.0,10102.58,10478.8,14298.84552113
2019-07-18,9730.0,10750.0,9280.33,10607.43,18002.68712653
2019-07-17,9475.73,9993.0,9049.54,9730.0,17319.96814314
2019-07-16,10936.05,11080.37,9373.48,9475.73,20745.56669529
2019-07-15,10491.93,10950.0,9855.0,10936.05,16785.91425598
2019-07-14,11269.01,11467.3,10280.48,10491.93,10936.77249514
2019-07-13,11816.09,11860.99,10810.0,11269.01,9260.83504582
2019-07-12,11329.77,11942.39,11083.52,11816.09,9479.14205687
2019-07-11,12087.61,12199.55,10966.81,11329.77,18427.9204089
2019-07-10,12579.82,13200.0,11550.0,12087.61,19661.18968973
2019-07-09,12329.07,12883.48,12030.43,12579.82,15283.85841548
2019-07-08,11432.9,12367.08,11332.19,12329.07,11626.62045404
2019-07-07,11222.69,11627.0,11083.76,11432.9,6750.11579886
2019-07-06,10955.25,11735.0,10828.22,11222.69,8112.50879899
2019-07-05,11615.11,11645.47,10769.15,10955.25,12947.6132655
2019-07-04,11922.65,12061.04,11520.26,11615.11,10691.92659374
2019-07-03,10798.69,12000.0,10687.08,11922.65,18792.05775451
2019-07-02,10446.14,10942.63,9614.08,10798.69,20599.02274941
2019-07-01,10900.36,11200.41,9950.0,10446.14,23447.38272165
2019-06-30,12021.16,12200.06,10809.41,10900.36,11732.34393103
2019-06-29,12314.69,12447.46,11317.03,12021.16,12311.73528901
2019-06-28,11091.62,12398.0,10739.1,12314.69,19478.31431688
2019-06-27,12452.0,13355.61,10300.0,11091.62,36483.72766714
2019-06-26,11658.55,13880.0,11603.42,12452.0,36698.54058962
2019-06-25,10997.55,11700.01,10942.78,11658.55,11720.72818083
2019-06-24,10852.24,11099.0,10551.51,10997.55,8373.68162906
2019-06-23,10480.91,11247.62,10476.65,10852.24,7348.39487349
2019-06-22,9917.19,11200.0,9910.85,10480.91,14529.11852636
2019-06-21,9558.17,9962.48,9510.0,9917.19,11632.59468055
2019-06-20,9264.06,9600.0,9211.08,9558.17,7852.16053766
2019-06-19,9009.12,9296.19,8962.15,9264.06,4678.53573402
2019-06-18,9357.38,9477.7,8918.0,9009.12,12324.63790941
2019-06-17,9063.63,9424.0,8965.28,9357.38,11850.15951708
2019-06-16,8828.35,9391.85,8805.0,9063.63,14857.56341565
